ga:pagePathLevel1,ga:pagePathLevel2,ga:month,ga:year,ga:users,ga:sessions,ga:avgSessionDuration,ga:bounceRate,ga:pageviews,ga:pageviewsPerSession
/projects/,/บ้านทัศรา-บายพาสสายฉ.-สารสาสน์/,02,2023,3,3,0.0,100.0,4,1.3333333333333333
/projects/,/บ้านทิพย์เกษร-อุบลราชธานี/,02,2023,5,3,0.0,100.0,7,2.3333333333333335
/projects/,/บ้านเทียนทอง-5,02,2023,3,3,0.0,100.0,3,1.0
/projects/,/บ้านธนกฤษณ์,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บ้านธนธรณ์/,02,2023,1,0,0.0,0.0,2,0.0
/projects/,/บ้านธนสร-วิลล่า-เฟส-2/,02,2023,2,1,66.0,0.0,2,2.0
/projects/,/บ้านธนสร-วิลล่า/,02,2023,3,2,49.0,0.0,4,2.0
/projects/,/บ้านธาราคีรี-2/,02,2023,3,3,49.666666666666664,66.66666666666666,4,1.3333333333333333
/projects/,/บ้านนนนิภา-แม่โจ้/,02,2023,12,12,461.0,75.0,24,2.0
/projects/,/บ้านนวรัตน์-ม.นอร์ท/,02,2023,3,2,0.0,100.0,3,1.5
/projects/,/บ้านนารา/,02,2023,4,3,0.0,100.0,4,1.3333333333333333
/projects/,/บ้านน้ำทิพย์-โคราช-โซนจอหอ-บ้านบุ/,02,2023,5,4,5.75,75.0,7,1.75
/projects/,/บ้านในฝัน-4/,02,2023,13,13,4.615384615384615,92.3076923076923,14,1.0769230769230769
/projects/,/บ้านบงกชทอง-เดชอุดม/,02,2023,3,3,0.0,100.0,3,1.0
/projects/,/บ้านบุรี,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/บ้านบุรีสีมา-2/,02,2023,3,2,0.0,100.0,3,1.5
/projects/,/บ้านบุรีสีมา/,02,2023,1,0,0.0,0.0,2,0.0
/projects/,/บ้านปานสิริ-ขอนแก่น/,02,2023,2,3,0.0,100.0,3,1.0
/projects/,/บ้านปิ่นดาว-4/,02,2023,2,2,5.5,50.0,3,1.5
/projects/,/บ้านเปี่ยมสุข,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บ้านเปี่ยมสุข-สันทราย-แม่โจ้/,02,2023,2,2,658.0,50.0,2,1.0
/projects/,/บ้านเปี่ยมสุข/,02,2023,5,5,0.0,100.0,5,1.0
/projects/,/บ้านพรรณิภาวิลล์-บ้านนากลาง-สูงเนิน/,02,2023,4,3,0.0,100.0,4,1.3333333333333333
/projects/,/บ้านพฤกษา-แอร์พอร์ต-มะลิวัลย์,02,2023,8,0,0.0,0.0,8,0.0
/projects/,/บ้านพฤกษา-แอร์พอร์ต-มะลิวัลย์/,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บ้านพลพิสิษฐ์-หางดง/,02,2023,3,2,0.0,100.0,3,1.5
/projects/,/บ้านพลอยนภัส-นครราชสีมา/,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บ้านพัชนี-หนองปรือ/,02,2023,8,3,0.0,100.0,10,3.3333333333333335
/projects/,/บ้านพัฒนธานี-1/,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บ้านพิชชา,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บ้านพิชชาพร-5/,02,2023,9,9,8.11111111111111,77.77777777777779,12,1.3333333333333333
/projects/,/บ้านพุทธรักษา-มิตรภาพ-เซฟวัน,02,2023,2,1,0.0,100.0,2,2.0
/projects/,/บ้านเพชรลดา-สารภี-เฟส-3/,02,2023,12,12,39.75,83.33333333333334,13,1.0833333333333333
/projects/,/บ้านเพิ่มสุข/,02,2023,5,5,0.0,100.0,5,1.0
/projects/,/บ้านภัคภิรมย์-6-นอร์ดิต้า,02,2023,2,2,911.5,50.0,5,2.5
/projects/,/บ้านภัคภิรมย์-6-นอร์ดิต้า/,02,2023,10,10,0.6,90.0,12,1.2
/projects/,/บ้านภัคมล-หนองบัวศาลา/,02,2023,11,8,157.125,75.0,12,1.5
/projects/,/บ้านภัคมล-เอ็กซ์คลูซีฟ-สีคิ้ว,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บ้านภัคมล-เอ็กซ์คลูซีฟ-สีคิ้ว/,02,2023,35,42,84.95238095238095,73.80952380952381,51,1.2142857142857142
/projects/,/บ้านภัทรสิริ-ขามใหญ่/,02,2023,1,0,0.0,0.0,3,0.0
/projects/,/บ้านภาสิริ/,02,2023,9,9,12.555555555555555,77.77777777777779,12,1.3333333333333333
/projects/,/บ้านภิญญา-หัวทะเล-เฟส-1,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บ้านภิญญา-หัวทะเล-เฟส-1/,02,2023,8,6,969.1666666666666,33.33333333333333,19,3.1666666666666665
/projects/,/บ้าน​ภู​ริน​-บ้านโพธิ์/,02,2023,1,0,0.0,0.0,2,0.0
/projects/,/บ้านมะลิ-หัวทะเล/,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บ้านมะลิวัลย์-แดงใหญ่,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บ้านมะลิวัลย์-แดงใหญ่/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/บ้านมีโชค-บ้านโพธิ์/,02,2023,3,4,0.0,100.0,4,1.0
/projects/,/บ้านมีสุข-ดอนแค/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บ้านมีสุข-เฟส-11-@ขามใหญ่/,02,2023,1,2,0.0,100.0,2,1.0
/projects/,/บ้านมีสุข-เฟส-14-@บ้านเกษตรวาริน/,02,2023,2,3,0.0,100.0,3,1.0
/projects/,/บ้านมีสุข-เฟส-15-@นาเมือง/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บ้านมีสุข-เฟส-6-@นาเมือง/,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บ้านยลภา,02,2023,9,9,93.44444444444444,77.77777777777779,12,1.3333333333333333
/projects/,/บ้านรดา-โกทา-ขอนแก่น/,02,2023,73,78,65.47435897435898,80.76923076923077,96,1.2307692307692308
/projects/,/บ้านร่มฤดีเชียงใหม่-เฟส-3/,02,2023,5,4,11.25,75.0,7,1.75
/projects/,/บ้านรวมทรัพย์-นาเมือง/,02,2023,1,0,0.0,0.0,2,0.0
/projects/,/บ้านริน-โลตัสยโสธร/,02,2023,13,11,32.81818181818182,81.81818181818183,15,1.3636363636363635
/projects/,/บ้านรื่นรมย์-หนองผึ้ง,02,2023,3,1,0.0,100.0,3,3.0
/projects/,/บ้านรื่นรมย์-หนองผึ้ง/,02,2023,14,14,106.07142857142857,92.85714285714286,15,1.0714285714285714
/projects/,/บ้านรุ่งธนา-7/,02,2023,5,5,346.0,80.0,6,1.2
/projects/,/บ้านรุ่งเรือง-ศรีสะเกษ/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/บ้านรุ่งอรุณ-การ์เด้นโฮม,02,2023,1,0,0.0,0.0,2,0.0
/projects/,/บ้านลาวิลล่า-ขอนแก่น/,02,2023,1,2,0.0,100.0,2,1.0
/projects/,/บ้านวนารมย์การ์เด้นวิลล์-แยกโนนหงษ์ทอง-บ้านปลาดุก/,02,2023,11,10,144.3,80.0,11,1.1
/projects/,/บ้านวรากร-ศรีจันทร์-บ้านพระคือ/,02,2023,7,7,4.857142857142857,85.71428571428571,8,1.1428571428571428
/projects/,/บ้านวังนอง-เลควิลล์,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บ้านวังนอง-เลควิลล์/,02,2023,2,2,33.5,50.0,2,1.0
/projects/,/บ้านวิศวะ-มุกดาหาร-6-เฟส-2,02,2023,4,4,0.0,100.0,4,1.0
/projects/,/บ้านวิศวะ-มุกดาหาร-6-เฟส-2/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บ้านศิรดาสันทราย/,02,2023,7,8,91.625,75.0,9,1.125
/projects/,/บ้านศิริมงคล-สาวะถี/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บ้านศิวะกร-4/,02,2023,3,2,401.0,50.0,3,1.5
/projects/,/บ้านศุภิสรา-เฟส-3/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บ้านสกุลเงิน-ชยางกูร-42/,02,2023,3,3,18.0,66.66666666666666,4,1.3333333333333333
/projects/,/บ้านสกุลเงิน-เรสซิเดนท์,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บ้านสกุลเงิน-เรสซิเดนท์/,02,2023,8,4,0.0,100.0,8,2.0
/projects/,/บ้านสบายโฮม-7/,02,2023,28,30,133.03333333333333,73.33333333333333,42,1.4
/projects/,/บ้านสราญรมย์/,02,2023,13,13,38.15384615384615,84.61538461538461,15,1.1538461538461537
/projects/,/บ้านสิริรัตน์/,02,2023,2,1,0.0,100.0,2,2.0
/projects/,/บ้านสุขทวี/,02,2023,2,2,10.0,50.0,3,1.5
/projects/,/บ้านสุนทรีย์-นครราชสีมา/,02,2023,14,13,22.923076923076923,84.61538461538461,18,1.3846153846153846
/projects/,/บ้านสุวรรณสิริ/,02,2023,8,9,6.0,88.88888888888889,10,1.1111111111111112
/projects/,/บ้านเสริมสุข-บ้านค้อ-โนนม่วง,02,2023,6,5,0.0,100.0,8,1.6
/projects/,/บ้านเสริมสุข-บ้านค้อ-โนนม่วง/,02,2023,5,6,0.0,100.0,6,1.0
/projects/,/บ้านเสริมสุข-พลัส-บ้านทุ่ม-แดงใหญ่/,02,2023,3,3,234.0,33.33333333333333,6,2.0
/projects/,/บ้านแสนรัก-ปากช่อง-บันไดม้า/,02,2023,10,9,176.11111111111111,77.77777777777779,13,1.4444444444444444
/projects/,/บ้านแสนสำราญ,02,2023,2,0,0.0,0.0,2,0.0
/projects/,/บ้านแสนสำราญ/,02,2023,3,4,0.0,100.0,4,1.0
/projects/,/บ้านแสนสุข-อุบลราชธานี,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บ้านแสนสุข-อุบลราชธานี/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/บ้านแสนสุข/,02,2023,4,2,0.0,100.0,4,2.0
/projects/,/บ้านแสนสุขวิลล์-สวนสัตว์/,02,2023,2,1,0.0,100.0,2,2.0
/projects/,/บ้านแสนสุขวิลล์-เอ็กคลูซีฟ-เทคโนฯอุบลราชธานี/,02,2023,4,3,0.0,100.0,4,1.3333333333333333
/projects/,/บ้านใหม่การ์เด้น-วิลล์/,02,2023,2,0,0.0,0.0,2,0.0
/projects/,/บ้านอธิวัฒน์-8/,02,2023,4,4,127.75,75.0,4,1.0
/projects/,/บ้านอยู่สบาย-12-ยู-ทเวลฟ์,02,2023,4,4,0.0,100.0,4,1.0
/projects/,/บ้านอยู่สบาย-ซิมโบลิค/,02,2023,10,8,43.125,87.5,14,1.75
/projects/,/บ้านอยู่สบาย-เดอะ-เอสเปค/,02,2023,38,38,54.78947368421053,78.94736842105263,53,1.394736842105263
/projects/,/บ้านอยู่สบาย-เดอะ-ฮาโมไนซ์/,02,2023,17,19,14.947368421052632,84.21052631578947,21,1.105263157894737
/projects/,/บ้านอยู่สบาย-อัลติมา,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บ้านอยู่สบาย-อัลติมา/,02,2023,5,4,18.0,75.0,5,1.25
/projects/,/บ้านอยู่สราญ-4/,02,2023,3,3,0.0,100.0,3,1.0
/projects/,/บ้านอักษรสิริ-2/,02,2023,10,14,1.8571428571428572,92.85714285714286,17,1.2142857142857142
/projects/,/บ้านอินท์วาริน/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บ้านอิสระ-จอหอ-โคกสูง/,02,2023,6,7,214.71428571428572,57.14285714285714,14,2.0
/projects/,/บ้านอิสระ-มะเริง/,02,2023,6,2,0.0,100.0,8,4.0
/projects/,/บ้านอิสระ-มิตรภาพ-ตาลคู่/,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บ้านเอวานิว-4-อุบลราชธานี,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บ้านเอวานิว-6-ห้วยวังนอง/,02,2023,2,2,13.0,50.0,2,1.0
/projects/,/บ้านไอยรา-2,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บ้านไอยรา-2/,02,2023,6,6,271.0,66.66666666666666,7,1.1666666666666667
/projects/,/บ้านฮานะ-บ้านตลาด-จอหอ/,02,2023,6,5,146.8,60.0,11,2.2
/projects/,/บ้านฮารุ-เชียงใหม่,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บ้านฮารุ-เชียงใหม่/,02,2023,5,5,17.4,80.0,6,1.2
/projects/,/บ้านเฮงเจริญ/,02,2023,3,1,0.0,100.0,3,3.0
/projects/,/บาร์นยาร์ด-เขาใหญ่/,02,2023,4,4,0.0,100.0,4,1.0
/projects/,/บิสพอยท์-1/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บิสพอยท์-4-ไทวัสดุ/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บิสพอยท์-9-แยกแม่กวง/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/บี-แลนด์--ถ.มุขมนตรี-ภูเขาลาด,02,2023,1,0,0.0,0.0,2,0.0
/projects/,/บี-แลนด์--ถ.มุขมนตรี-ภูเขาลาด/,02,2023,4,7,11.428571428571429,71.42857142857143,10,1.4285714285714286
/projects/,/บี-วัน-บาย-ภากร-เฟส-2/,02,2023,5,5,186.2,40.0,11,2.2
/projects/,/บี-วิลล่า-ขอนแก่น/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/บีทู-เมาน์เทน-พาโน-เรสซิเดนซ์/,02,2023,5,5,37.6,80.0,6,1.2
/projects/,/บียอนด์-จอหอ-สระครก,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บียอนด์-จอหอ-สระครก/,02,2023,21,22,108.9090909090909,81.81818181818183,31,1.4090909090909092
/projects/,/บียอนด์-สุรนารายณ์,02,2023,2,1,0.0,100.0,2,2.0
/projects/,/บียอนด์-สุรนารายณ์/,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/บีลีฟ-วงแหวน---สันกำแพง/,02,2023,10,8,31.875,87.5,11,1.375
/projects/,/บีลีฟ-สันทราย-แม่โจ้,02,2023,23,0,0.0,0.0,28,0.0
/projects/,/บีลีฟ-สันทราย-แม่โจ้/,02,2023,6,4,0.0,100.0,6,1.5
/projects/,/บีโฮม-โคซี่-ท่ารั้ว/,02,2023,4,4,0.0,100.0,4,1.0
/projects/,/บุญจรัส-วิวล์-เฟส-4/,02,2023,3,2,72.5,50.0,4,2.0
/projects/,/บุญญาภา-โมเดิร์น-ทาวน์โฮม-2/,02,2023,5,5,297.6,40.0,8,1.6
/projects/,/บุญฟ้าแกรนด์โฮม-2/,02,2023,4,4,8.0,75.0,5,1.25
/projects/,/บุราสิริ-สันผีเสื้อ/,02,2023,3,3,0.0,100.0,3,1.0
/projects/,/บุษราคัม-เฮ้าส์/,02,2023,4,4,58.25,75.0,5,1.25
/projects/,/เบตต้า-เฮ้าส์-โนนทัน-9,02,2023,4,2,205.5,50.0,6,3.0
/projects/,/เบตต้า-เฮ้าส์-โนนทัน-9/,02,2023,8,7,0.0,100.0,8,1.1428571428571428
/projects/,/เบตต้าเฮ้าส์-วงแหวนใต้/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/เบสท์โฮม-เลี่ยงเมืองขอนแก่น/,02,2023,35,41,94.0,78.04878048780488,54,1.3170731707317074
/projects/,/ปริญญดา-เชียงใหม่-สันกำแพง/,02,2023,2,1,0.0,100.0,5,5.0
/projects/,/ปริณดา-ทาวน์/,02,2023,13,17,38.529411764705884,82.35294117647058,20,1.1764705882352942
/projects/,/ปาล์ม-วิลล์-แยกข่วงสิงห์-โชตนา/,02,2023,8,8,57.875,75.0,9,1.125
/projects/,/ปิติรมย์-โกทา/,02,2023,3,1,0.0,100.0,3,3.0
/projects/,/ปุณญะโฮม-ศรีจันทร์31-โนนทัน/,02,2023,4,3,82.0,33.33333333333333,7,2.3333333333333335
/projects/,/เป็นสุข-เลควิว-บ้านหนองหิน-ศิลา-โกทา,02,2023,3,1,0.0,100.0,3,3.0
/projects/,/เป็นสุข-เลควิว-บ้านหนองหิน-ศิลา-โกทา/,02,2023,9,9,68.88888888888889,55.55555555555556,10,1.1111111111111112
/projects/,/เป็นสุข-สีหราช/,02,2023,6,6,0.0,100.0,6,1.0
/projects/,/เป็นสุขวิลล่า-โคกสูง/,02,2023,3,2,859.0,50.0,3,1.5
/projects/,/เปรมประภา-วิลเลจ/,02,2023,7,7,0.0,100.0,7,1.0
/projects/,/เปี่ยมสิริ-แกรนด์วิลล์/,02,2023,13,13,190.07692307692307,76.92307692307693,18,1.3846153846153846
/projects/,/เปี่ยมสุข-ปากช่อง-หนองสาหร่าย/,02,2023,11,15,61.666666666666664,86.66666666666667,17,1.1333333333333333
/projects/,/โป่งแยง-ฟแวงก์-เชียงใหม่/,02,2023,6,6,0.0,100.0,7,1.1666666666666667
/projects/,/แผ่นดินทอง-12,02,2023,4,3,0.0,100.0,4,1.3333333333333333
/projects/,/แผ่นดินทอง-12?fbclid=IwAR1bSpoJzyRElaMelSlznH_t3ZF_zW3yDLSsjv0b2wCI0ofCzLF7i9-ALfU,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/แผ่นดินทอง-12?fbclid=IwAR3dUT6gGWYTVq2aIoGMZAxJQO6rpsX363PS2jsc8JLEa7wz2jHFVJdxNAI,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/แผ่นดินทอง-12?fbclid=IwAR3HcwTY98ED8mSZY3h4m1QTlln58Lre0DuUVjLspXaHvzDPGgG7Asd3keE,02,2023,1,1,121.0,0.0,1,1.0
/projects/,/แผ่นดินทอง-12/,02,2023,11,10,56.3,90.0,16,1.6
/projects/,/แผ่นดินทอง-9,02,2023,5,5,0.0,100.0,6,1.2
/projects/,/แผ่นดินทอง-9/,02,2023,2,2,959.0,50.0,3,1.5
/projects/,/แผ่นดินทองซิตี้-6/,02,2023,5,4,491.5,50.0,7,1.75
/projects/,/พรนภาวิลล์-ท่ารั้ว/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/พราวโฮม-จอหอ/,02,2023,3,0,0.0,0.0,3,0.0
/projects/,/พรีมิโอ-ทาวน์โฮม/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/พรีเว่-บายพาส-จอหอ,02,2023,8,0,0.0,0.0,9,0.0
/projects/,/พรีเว่-บายพาส-จอหอ/,02,2023,22,25,129.92,76.0,31,1.24
/projects/,/พฤกษ์ภิรมย์-ท่าพระ/,02,2023,2,1,0.0,100.0,2,2.0
/projects/,/พฤกษ์สราญ-สารภี/,02,2023,2,2,328.5,50.0,7,3.5
/projects/,/พฤกษานารา-บายพาส,02,2023,2,2,0.0,100.0,4,2.0
/projects/,/พฤกษาวิลล์-75-ราชพฤกษ์-แม่เหียะ/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/พฤกษาวิลล์-เชียงใหม่-ม.พายัพ/,02,2023,15,14,65.07142857142857,78.57142857142857,25,1.7857142857142858
/projects/,/พลอยธารา-เฟส-2/,02,2023,2,1,0.0,100.0,2,2.0
/projects/,/พลัส-คอนโด-โคราช,02,2023,3,2,0.0,100.0,3,1.5
/projects/,/พลัส-คอนโด-โคราช/,02,2023,5,4,0.0,100.0,5,1.25
/projects/,/พาร์ค-คอนโด-ดรีม-นครราชสีมา-อาคาร-เอ/,02,2023,4,3,0.0,100.0,4,1.3333333333333333
/projects/,/พาร์ค-คอนโด-ดรีม-นครราชสีมา/,02,2023,8,7,52.0,57.14285714285714,10,1.4285714285714286
/projects/,/พิงค์-พลัส-คอนโดมิเนียม,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/พิงค์-พลัส-คอนโดมิเนียม/,02,2023,5,5,0.0,100.0,5,1.0
/projects/,/พิททาโฮม-กระนวน/,02,2023,6,8,16.375,87.5,9,1.125
/projects/,/พิมพ์พิชฎา/,02,2023,2,2,12.5,50.0,3,1.5
/projects/,/พิมานชล-โคะอิ,02,2023,5,2,0.0,100.0,6,3.0
/projects/,/พิมานชล-โคะอิ/,02,2023,12,2,0.0,100.0,12,6.0
/projects/,/พิมานชล-บููเลอวาร์ด,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/พิมานชล-บููเลอวาร์ด/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/พิมานชล-วิลล่า,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/พิมานเพลส-ทร็อพพิคัล-การ์เด้น-วงแหวนใต้,02,2023,5,0,0.0,0.0,5,0.0
/projects/,/พิมานเพลส-ทร็อพพิคัล-การ์เด้น-วงแหวนใต้/,02,2023,2,0,0.0,0.0,2,0.0
/projects/,/พิมานเลคไซด์-คอนโด,02,2023,2,1,0.0,100.0,2,2.0
/projects/,/พี-เอส-โฮม-เหล่านาดี-4,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/พี-เอส-โฮม-เหล่านาดี-4/,02,2023,15,14,2.2857142857142856,92.85714285714286,15,1.0714285714285714
/projects/,/พีคส์-อเวนิว-เชียงใหม่/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/พีเค.โฮม-แอท-สำราญ,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/เพรสซิเดนท์-บ้านบุใหญ่-สูงเนิน/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/เพลินจิต-คอลลิน่า,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/เพลินจิต-คอลลิน่า/,02,2023,5,5,13.6,80.0,6,1.2
/projects/,/เพอร์เฟค-เพลส/,02,2023,2,2,24.0,50.0,3,1.5
/projects/,/เพอร์เฟค-อเวนิว/,02,2023,2,1,0.0,100.0,2,2.0
/projects/,/โพลเวอร์-โคฟ/,02,2023,4,6,0.0,100.0,6,1.0
/projects/,/ไพร์ม-สแควร์-ชุมแพ/,02,2023,2,3,0.0,100.0,3,1.0
/projects/,/ฟอเรสท์-เขาใหญ่-คอนโด/,02,2023,9,9,0.0,100.0,9,1.0
/projects/,/ฟินน์-คอนโด-สวนดอก,02,2023,1,0,0.0,0.0,2,0.0
/projects/,/ฟินน์-คอนโด-สวนดอก/,02,2023,5,5,0.0,100.0,6,1.2
/projects/,/ฟูลเฮาส์-เรสซิเดนซ์-ขอนแก่น-สำราญ,02,2023,2,0,0.0,0.0,2,0.0
/projects/,/ฟูลเฮาส์-เรสซิเดนซ์-ขอนแก่น-สำราญ/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/ฟู่ใหม่-แม่โจ้/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/เฟิร์ส-บ้านหนองหลุบ/,02,2023,26,27,1.0740740740740742,96.29629629629629,28,1.037037037037037
/projects/,/โฟลว์-แอท-ห้วยยาง,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/โฟลว์-แอท-ห้วยยาง/,02,2023,16,14,186.14285714285714,71.42857142857143,18,1.2857142857142858
/projects/,/ภิรมย์-แอท-วินยาร์ด/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/ภูพฤกษา-วิลเลจ/,02,2023,1,0,0.0,0.0,2,0.0
/projects/,/ภูฟ้าการ์เด้นท์โฮม-4/,02,2023,8,9,50.333333333333336,88.88888888888889,12,1.3333333333333333
/projects/,/มงคลเลิศธานี-2-เฟส-3/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/มัณฑนา-ซีรีน-เลค-เชียงใหม่/,02,2023,20,21,193.8095238095238,85.71428571428571,28,1.3333333333333333
/projects/,/มัณฑนา-สันทราย-เชียงใหม่/,02,2023,13,14,7.357142857142857,85.71428571428571,17,1.2142857142857142
/projects/,/มาคาซา/,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/มายด์-โฮม/,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/มายสเปซ-เขาใหญ่/,02,2023,5,5,0.0,100.0,6,1.2
/projects/,/มาลาดา-แกรนด์-คูลี่/,02,2023,24,27,26.814814814814813,92.5925925925926,30,1.1111111111111112
/projects/,/มาลาดา-แม่ริม/,02,2023,5,5,0.0,100.0,5,1.0
/projects/,/มาลาดาเมซ/,02,2023,3,4,0.0,100.0,6,1.5
/projects/,/มินิมอล-เฮาส์-โคราช,02,2023,1,1,1654.0,0.0,1,1.0
/projects/,/มินิมอล-เฮาส์-โคราช/,02,2023,17,14,78.64285714285714,85.71428571428571,27,1.9285714285714286
/projects/,/มิราน่า-โฮม-สันผักหวาน-หางดง/,02,2023,21,23,10.173913043478262,91.30434782608695,24,1.0434782608695652
/projects/,/มีสไตล์โฮม-สามยอด/,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/เมโทรทาวน์-3-ลากูน่า/,02,2023,6,5,0.0,100.0,6,1.2
/projects/,/เมโทรทาวน์-5-ชยางกูร-อำนาจเจริญ,02,2023,5,5,308.4,60.0,6,1.2
/projects/,/เมโทรทาวน์-5-ชยางกูร-อำนาจเจริญ/,02,2023,1,1,0.0,100.0,2,2.0
/projects/,/เมโทรทาวน์-7-ชยางกูร-ขามใหญ่/,02,2023,6,5,25.6,80.0,7,1.4
/projects/,/เมโทรทาวน์-8-ชยางกูร-ขามใหญ่/,02,2023,3,3,0.0,100.0,3,1.0
/projects/,/โมเดิร์นไฮ-โคกสูง/,02,2023,2,1,0.0,100.0,2,2.0
/projects/,/โมเดิร์นไฮ-หัวทะเล/,02,2023,2,0,0.0,0.0,2,0.0
/projects/,/โมโนทาวน์-2-สุเทพ/,02,2023,6,5,0.0,100.0,6,1.2
/projects/,/โมโนทาวน์-3-สันผีเสื้อ/,02,2023,4,5,0.0,100.0,5,1.0
/projects/,/ยามามูระ-วิลเลจ-เขาใหญ่/,02,2023,3,3,0.0,100.0,3,1.0
/projects/,/ยู-พรอมท์,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/ยู-พรอมท์/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/ยู-เฮาส์-โคราช/,02,2023,6,6,592.0,66.66666666666666,7,1.1666666666666667
/projects/,/ยู-โฮมส์-กาดฝรั่ง/,02,2023,3,2,96.5,50.0,4,2.0
/projects/,/ยูโฮม-โคราช/,02,2023,4,1,0.0,100.0,4,4.0
/projects/,/โยเฮ้าส์-หนองกระทุ่ม/,02,2023,9,8,255.875,75.0,15,1.875
/projects/,/รวยทรัพย์-กรีนวิว/,02,2023,3,3,0.0,100.0,3,1.0
/projects/,/ร้อยจันทร์-เนสท์/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/ราชพฤกษ์-กรีนเนอร์รี่ฮิลล์/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/ราชพฤกษ์-กรีนวิว/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/ริชชี่-ริช-แลนด์-สันทรายหลวง/,02,2023,5,2,32.5,50.0,7,3.5
/projects/,/ริชชี่-ริช-แลนด์-หนองจ๊อม/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/รินรดา-สันทราย/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/รุ่งนครวิลล์/,02,2023,2,2,0.0,100.0,2,1.0
/projects/,/รุ่งนิรันดร์-ด่านเกวียน,02,2023,7,6,0.0,100.0,8,1.3333333333333333
/projects/,/รุ่งนิรันดร์-ด่านเกวียน/,02,2023,20,16,220.125,62.5,30,1.875
/projects/,/รุ่งนิรันดร์-เอ็กซ์คลูซีฟ-5,02,2023,26,25,21.24,84.0,30,1.2
/projects/,/รุ่งนิรันดร์-เอ็กซ์คลูซีฟ-5/,02,2023,1,0,0.0,0.0,1,0.0
/projects/,/รุ่งเรือง-ควอลิตี้เฮ้าส์-2/,02,2023,1,1,0.0,100.0,1,1.0
/projects/,/รุ่งเรือง-ควอลิตี้เฮ้าส์-3/,02,2023,9,9,29.11111111111111,77.77777777777779,11,1.2222222222222223
